drug,n_targets_in_network,n_hub_targets,sum_centrality,mean_centrality,max_centrality,mean_degree,mean_betweenness,mean_closeness,n_communities_hit,max_module_coverage,mean_module_coverage,n_targets_in_network_norm,n_hub_targets_norm,sum_centrality_norm,mean_centrality_norm,n_communities_hit_norm,max_module_coverage_norm,mean_module_coverage_norm,drug_score
PEGINTERFERON BETA-1A,1,0,0.1164609053497942,0.1164609053497942,0.1164609053497942,0.0246913580246913,0.0246913580246913,0.3,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.006671264508516013,0.14164389382951298,0.0,0.0,0.0,0.02258083697613015
INTERFERON ALFA-N1,1,0,0.1164609053497942,0.1164609053497942,0.1164609053497942,0.0246913580246913,0.0246913580246913,0.3,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.006671264508516013,0.14164389382951298,0.0,0.0,0.0,0.02258083697613015
INTERFERON ALFA-N3,1,0,0.1164609053497942,0.1164609053497942,0.1164609053497942,0.0246913580246913,0.0246913580246913,0.3,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.006671264508516013,0.14164389382951298,0.0,0.0,0.0,0.02258083697613015
CAPECITABINE,1,0,0.1135315775676607,0.1135315775676607,0.1135315775676607,0.037037037037037,0.001318889695796,0.3022388059701492,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.006139831615948451,0.13036054205770697,0.0,0.0,0.0,0.020782047631845737
OXALIPLATIN,1,0,0.1002714781955025,0.1002714781955025,0.1002714781955025,0.037037037037037,0.0130034037414211,0.2507739938080495,1,0.1,0.1,0.0,0.0,0.0037342104328021352,0.07928453524900674,0.0,0.0763888888888889,0.11578947368421054,0.020278411262800326
METFORMIN,1,0,0.1002714781955025,0.1002714781955025,0.1002714781955025,0.037037037037037,0.0130034037414211,0.2507739938080495,1,0.1,0.1,0.0,0.0,0.0037342104328021352,0.07928453524900674,0.0,0.0763888888888889,0.11578947368421054,0.020278411262800326
EPIRUBICIN,1,0,0.1002714781955025,0.1002714781955025,0.1002714781955025,0.037037037037037,0.0130034037414211,0.2507739938080495,1,0.1,0.1,0.0,0.0,0.0037342104328021352,0.07928453524900674,0.0,0.0763888888888889,0.11578947368421054,0.020278411262800326
RASGRP ACTIVATOR 1,1,0,0.1019499820841069,0.1019499820841069,0.1019499820841069,0.0617283950617283,0.0304012345679012,0.2137203166226912,1,0.07142857142857142,0.07142857142857142,0.0,0.0,0.004038721311423327,0.08574989222987485,0.0,0.03472222222222222,0.05263157894736842,0.017142450318988114
DAROVASERTIB,1,0,0.1019499820841069,0.1019499820841069,0.1019499820841069,0.0617283950617283,0.0304012345679012,0.2137203166226912,1,0.07142857142857142,0.07142857142857142,0.0,0.0,0.004038721311423327,0.08574989222987485,0.0,0.03472222222222222,0.05263157894736842,0.017142450318988114
G&OUML; 6983,1,0,0.1019499820841069,0.1019499820841069,0.1019499820841069,0.0617283950617283,0.0304012345679012,0.2137203166226912,1,0.07142857142857142,0.07142857142857142,0.0,0.0,0.004038721311423327,0.08574989222987485,0.0,0.03472222222222222,0.05263157894736842,0.017142450318988114
BALANOL,1,0,0.1019499820841069,0.1019499820841069,0.1019499820841069,0.0617283950617283,0.0304012345679012,0.2137203166226912,1,0.07142857142857142,0.07142857142857142,0.0,0.0,0.004038721311423327,0.08574989222987485,0.0,0.03472222222222222,0.05263157894736842,0.017142450318988114
G&OUML; 6976,1,0,0.1019499820841069,0.1019499820841069,0.1019499820841069,0.0617283950617283,0.0304012345679012,0.2137203166226912,1,0.07142857142857142,0.07142857142857142,0.0,0.0,0.004038721311423327,0.08574989222987485,0.0,0.03472222222222222,0.05263157894736842,0.017142450318988114
ENZASTAURIN,1,0,0.1019499820841069,0.1019499820841069,0.1019499820841069,0.0617283950617283,0.0304012345679012,0.2137203166226912,1,0.07142857142857142,0.07142857142857142,0.0,0.0,0.004038721311423327,0.08574989222987485,0.0,0.03472222222222222,0.05263157894736842,0.017142450318988114
7-HYDROXYSTAUROSPORINE,1,0,0.1019499820841069,0.1019499820841069,0.1019499820841069,0.0617283950617283,0.0304012345679012,0.2137203166226912,1,0.07142857142857142,0.07142857142857142,0.0,0.0,0.004038721311423327,0.08574989222987485,0.0,0.03472222222222222,0.05263157894736842,0.017142450318988114
INGENOL MEBUTATE,1,0,0.1019499820841069,0.1019499820841069,0.1019499820841069,0.0617283950617283,0.0304012345679012,0.2137203166226912,1,0.07142857142857142,0.07142857142857142,0.0,0.0,0.004038721311423327,0.08574989222987485,0.0,0.03472222222222222,0.05263157894736842,0.017142450318988114
PAZOPANIB HYDROCHLORIDE,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
CDP-860,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
RINUCUMAB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
RIPRETINIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
TRAPIDIL,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
BAFETINIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
ORANTINIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
PEGPLERANIB SODIUM,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
TG100-801,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
TOZASERTIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
ROMIPLOSTIM,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
SERALUTINIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
BARASERTIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
IMATINIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
BARASERTIB-HQPA,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
PAZOPANIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
DASATINIB ANHYDROUS,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
IL-6,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
CP-547632,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
NINTEDANIB ESYLATE,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
SATRALIZUMAB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
SNS-314,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
PD-0166285,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
BECAPLERMIN,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
TIVOZANIB HYDROCHLORIDE,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
BEVACIZUMAB-AWWB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
LENVATINIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
SARILUMAB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
CRENOLANIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
CENISERTIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
CEDIRANIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
NILOTINIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
CEP-2563,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
X-82,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
ANLOTINIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
PROTEASOME INHIBITOR,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
AMUVATINIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
CM-082,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
VOBARILIZUMAB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
TANDUTINIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
MK-2461,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
TAMATINIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
TAK-593,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
CHEMBL:CHEMBL546797,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
LEVILIMAB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
XL-820,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
XL-999,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
XL820,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
XL999,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
FAMITINIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
FORETINIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
PP2,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
PONATINIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
SU-014813,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
ENMD-981693,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
VATALANIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
PF-562271,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
VARGATEF,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
LINIFANIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
RG-1530,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
REGORAFENIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
AXITINIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
PETROSIOL A,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
DOVITINIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
DOVITINIB LACTATE,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
TELATINIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
REBASTINIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
AST-487,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
NVP-TAE684,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
JI-101,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
HESPERADIN,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
MASITINIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
RABEPRAZOLE,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
VANDETANIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
MOTESANIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
QUIZARTINIB,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
DORAMAPIMOD,1,0,0.1033799322198015,0.1033799322198015,0.1033799322198015,0.0123456790123456,0.0,0.2977941176470588,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0042981400563908475,0.0912578556935719,0.0,0.0,0.0,0.014548306365313953
NORENDOXIFEN,1,0,0.1015881505251741,0.1015881505251741,0.1015881505251741,0.0123456790123456,0.0,0.2924187725631769,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.003973078540696645,0.08435616880073842,0.0,0.0,0.0,0.01344804102825009
TAS-108,1,0,0.1015881505251741,0.1015881505251741,0.1015881505251741,0.0123456790123456,0.0,0.2924187725631769,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.003973078540696645,0.08435616880073842,0.0,0.0,0.0,0.01344804102825009
LASOFOXIFENE,1,0,0.1015881505251741,0.1015881505251741,0.1015881505251741,0.0123456790123456,0.0,0.2924187725631769,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.003973078540696645,0.08435616880073842,0.0,0.0,0.0,0.01344804102825009
CHEMBL:CHEMBL2332580,1,0,0.1015881505251741,0.1015881505251741,0.1015881505251741,0.0123456790123456,0.0,0.2924187725631769,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.003973078540696645,0.08435616880073842,0.0,0.0,0.0,0.01344804102825009
FISPEMIFENE,1,0,0.1015881505251741,0.1015881505251741,0.1015881505251741,0.0123456790123456,0.0,0.2924187725631769,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.003973078540696645,0.08435616880073842,0.0,0.0,0.0,0.01344804102825009
CAPIVASERTIB,1,0,0.1015881505251741,0.1015881505251741,0.1015881505251741,0.0123456790123456,0.0,0.2924187725631769,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.003973078540696645,0.08435616880073842,0.0,0.0,0.0,0.01344804102825009
BITHIONOL,1,0,0.1015881505251741,0.1015881505251741,0.1015881505251741,0.0123456790123456,0.0,0.2924187725631769,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.003973078540696645,0.08435616880073842,0.0,0.0,0.0,0.01344804102825009
AC-186,1,0,0.1015881505251741,0.1015881505251741,0.1015881505251741,0.0123456790123456,0.0,0.2924187725631769,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.003973078540696645,0.08435616880073842,0.0,0.0,0.0,0.01344804102825009
ACOLBIFENE,1,0,0.1015881505251741,0.1015881505251741,0.1015881505251741,0.0123456790123456,0.0,0.2924187725631769,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.003973078540696645,0.08435616880073842,0.0,0.0,0.0,0.01344804102825009
AFIMOXIFENE,1,0,0.1015881505251741,0.1015881505251741,0.1015881505251741,0.0123456790123456,0.0,0.2924187725631769,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.003973078540696645,0.08435616880073842,0.0,0.0,0.0,0.01344804102825009
MENERBA,1,0,0.1015881505251741,0.1015881505251741,0.1015881505251741,0.0123456790123456,0.0,0.2924187725631769,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.003973078540696645,0.08435616880073842,0.0,0.0,0.0,0.01344804102825009
WAY200070,1,0,0.1015881505251741,0.1015881505251741,0.1015881505251741,0.0123456790123456,0.0,0.2924187725631769,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.003973078540696645,0.08435616880073842,0.0,0.0,0.0,0.01344804102825009
MK-6913,1,0,0.1015881505251741,0.1015881505251741,0.1015881505251741,0.0123456790123456,0.0,0.2924187725631769,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.003973078540696645,0.08435616880073842,0.0,0.0,0.0,0.01344804102825009
